DocumentBillID,BillID,GroupTypeID,GroupTypeDesc,ApplicationID,ApplicationDesc,FilePath,LastUpdatedDate
76085,122817,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74566.doc,2010-06-02T21:17:13.623
76124,125022,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74605.doc,2010-06-02T21:17:19.967
76129,126612,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74610.doc,2010-06-02T21:17:20.75
76130,126694,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74611.doc,2010-06-02T21:17:20.917
76131,126993,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74612.doc,2010-06-02T21:17:21.06
76134,128333,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74615.doc,2010-06-02T21:17:21.547
76135,128333,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74616.doc,2010-06-02T21:17:21.707
76136,16127,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74617.doc,2010-06-02T21:17:22.44
76137,18814,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74618.doc,2010-06-02T21:17:22.627
76139,23140,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74620.doc,2010-06-02T21:17:23
76141,25822,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74622.doc,2010-06-02T21:17:23.327
76143,28914,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74624.doc,2010-06-02T21:17:23.637
76145,30393,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74626.doc,2010-06-02T21:17:23.977
76146,30580,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74627.doc,2010-06-02T21:17:24.137
76148,30580,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74629.doc,2010-06-02T21:17:24.48
76149,31212,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74630.doc,2010-06-02T21:17:24.633
76150,31212,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74631.doc,2010-06-02T21:17:24.803
76153,75087,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74634.doc,2010-06-02T21:17:25.257
76155,75215,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74636.doc,2010-06-02T21:17:25.547
76158,78517,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74639.doc,2010-06-02T21:17:26.023
76160,78517,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74641.doc,2010-06-02T21:17:26.337
