doc,error
"{'DocumentBillID': '147412', 'BillID': 327886, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145894.doc', 'LastUpdatedDate': '2010-08-05T17:35:23.513'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145894.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361B5A0750>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147414', 'BillID': 327887, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst_145896.doc', 'LastUpdatedDate': '2012-05-20T16:01:05.773'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst_145896.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361B588E50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147416', 'BillID': 327888, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145898.doc', 'LastUpdatedDate': '2010-08-05T17:35:24.12'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145898.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361B65B110>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147420', 'BillID': 327910, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145902.doc', 'LastUpdatedDate': '2010-08-05T17:35:24.75'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145902.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361B659C10>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147422', 'BillID': 327918, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145904.doc', 'LastUpdatedDate': '2010-08-05T17:35:25.083'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145904.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361B65F210>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147424', 'BillID': 327925, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145906.doc', 'LastUpdatedDate': '2010-08-05T17:35:25.393'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145906.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361B5C4B50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147426', 'BillID': 327929, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145908.doc', 'LastUpdatedDate': '2010-08-05T17:35:25.657'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145908.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361B5C4D10>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147427', 'BillID': 327943, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145909.doc', 'LastUpdatedDate': '2010-08-05T17:35:25.793'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145909.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB90B10>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147429', 'BillID': 327944, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145911.doc', 'LastUpdatedDate': '2010-08-05T17:35:26.073'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145911.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB93410>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147431', 'BillID': 327945, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145913.doc', 'LastUpdatedDate': '2010-08-05T17:35:26.34'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145913.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB9B750>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147437', 'BillID': 327948, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145919.doc', 'LastUpdatedDate': '2010-08-05T17:35:27.14'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145919.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB98590>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147442', 'BillID': 327972, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145924.doc', 'LastUpdatedDate': '2010-08-05T17:35:27.8'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145924.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB80A50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147450', 'BillID': 328001, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145932.doc', 'LastUpdatedDate': '2010-08-05T17:35:28.863'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145932.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB83850>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147456', 'BillID': 328007, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145938.doc', 'LastUpdatedDate': '2010-08-05T17:35:29.677'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145938.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB1EC50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147463', 'BillID': 328021, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145945.doc', 'LastUpdatedDate': '2010-08-05T17:35:30.647'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145945.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB1D9D0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147466', 'BillID': 328033, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145948.doc', 'LastUpdatedDate': '2010-08-05T17:35:31.06'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145948.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BAF3790>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147468', 'BillID': 328034, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145950.doc', 'LastUpdatedDate': '2010-08-05T17:35:31.317'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145950.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BAF1090>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147471', 'BillID': 328039, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145953.doc', 'LastUpdatedDate': '2010-08-05T17:35:31.72'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145953.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB4E3D0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147480', 'BillID': 328074, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145962.doc', 'LastUpdatedDate': '2010-08-05T17:35:32.95'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145962.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB2E850>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147484', 'BillID': 328080, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145966..doc', 'LastUpdatedDate': '2011-03-04T15:00:31.287'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145966..doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB2F090>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147486', 'BillID': 328081, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145968.doc', 'LastUpdatedDate': '2010-08-05T17:35:33.76'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145968.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BBB6290>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147489', 'BillID': 328089, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145971.doc', 'LastUpdatedDate': '2010-08-05T17:35:34.257'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145971.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BBB4290>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147499', 'BillID': 328117, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst_145981.doc', 'LastUpdatedDate': '2011-11-07T07:04:38.517'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst_145981.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BBC6CD0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147502', 'BillID': 328130, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145984.doc', 'LastUpdatedDate': '2010-08-05T17:35:35.99'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145984.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BBC5C10>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147504', 'BillID': 328132, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145986.doc', 'LastUpdatedDate': '2010-08-05T17:35:36.267'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145986.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB9EC50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147505', 'BillID': 328138, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145987.doc', 'LastUpdatedDate': '2010-08-05T17:35:36.4'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145987.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB9C310>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147508', 'BillID': 328139, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145990.doc', 'LastUpdatedDate': '2010-08-05T17:35:36.803'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145990.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB6D890>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147510', 'BillID': 328142, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145992.doc', 'LastUpdatedDate': '2010-08-05T17:35:37.07'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145992.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB6CE10>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147515', 'BillID': 328147, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _145997.doc', 'LastUpdatedDate': '2010-08-05T17:35:37.733'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_145997.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB0FC90>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147519', 'BillID': 328179, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _146001.doc', 'LastUpdatedDate': '2010-08-05T17:35:38.267'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_146001.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB0F310>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147521', 'BillID': 328183, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _146003.doc', 'LastUpdatedDate': '2010-08-05T17:35:38.543'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_146003.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001361BB01B50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147523', 'BillID': 328185, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _146005.doc', 'LastUpdatedDate': '2010-08-05T17:35:38.82'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_146005.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001362EE31250>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '147524', 'BillID': 328186, 'GroupTypeID': 1, 'GroupTypeDesc': 'הצעת חוק לדיון מוקדם', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//18/law/18_lst  _146006.doc', 'LastUpdatedDate': '2010-08-05T17:35:38.957'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //18/law/18_lst%20%20_146006.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001362EE31FD0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
